# tau (s), T (K), Y_CO, Y_CO2 
2.1133409747e-04 1.8625097813e+03 3.4424273214e-02 9.6062445123e-02 
2.0296180633e-04 1.8586612351e+03 3.4758535393e-02 9.5483268233e-02 
1.9500542203e-04 1.8548126888e+03 3.5099437186e-02 9.4891138165e-02 
1.8744610311e-04 1.8509641426e+03 3.5447117130e-02 9.4285723465e-02 
1.8026599551e-04 1.8471155963e+03 3.5801692213e-02 9.3666723361e-02 
1.7344817147e-04 1.8432670500e+03 3.6163255273e-02 9.3033872011e-02 
1.6697657302e-04 1.8394185038e+03 3.6531872399e-02 9.2386942803e-02 
1.6083595979e-04 1.8355699575e+03 3.6907580356e-02 9.1725752617e-02 
1.5501186089e-04 1.8317214113e+03 3.7290384102e-02 9.1050166002e-02 
1.4949053086e-04 1.8278728650e+03 3.7680254412e-02 9.0360099181e-02 
1.4425890924e-04 1.8240243188e+03 3.8077125689e-02 8.9655523810e-02 
1.3930458381e-04 1.8201757725e+03 3.8480893986e-02 8.8936470408e-02 
1.3461575734e-04 1.8163272262e+03 3.8891415301e-02 8.8203031386e-02 
1.3018121751e-04 1.8124786800e+03 3.9308504187e-02 8.7455363597e-02 
1.2599031008e-04 1.8086301337e+03 3.9731932711e-02 8.6693690337e-02 
1.2203291501e-04 1.8047815875e+03 4.0161429806e-02 8.5918302741e-02 
1.1829942545e-04 1.8009330412e+03 4.0596681039e-02 8.5129560528e-02 
1.1478072937e-04 1.7970844949e+03 4.1037328812e-02 8.4327892056e-02 
1.1146819377e-04 1.7932359487e+03 4.1482973011e-02 8.3513793668e-02 
1.0835365124e-04 1.7893874024e+03 4.1933172092e-02 8.2687828338e-02 
1.0542938876e-04 1.7855388562e+03 4.2387444609e-02 8.1850623606e-02 
1.0268813860e-04 1.7816903099e+03 4.2845271142e-02 8.1002868862e-02 
1.0012307115e-04 1.7778417636e+03 4.3306096623e-02 8.0145311994e-02 
9.7727789635e-05 1.7739932174e+03 4.3769332982e-02 7.9278755479e-02 
9.5496326579e-05 1.7701446711e+03 4.4234362110e-02 7.8404051981e-02 
9.3423141964e-05 1.7662961249e+03 4.4700539056e-02 7.7522099528e-02 
9.1503123064e-05 1.7624475786e+03 4.5167195412e-02 7.6633836364e-02 
8.9731585935e-05 1.7585990323e+03 4.5633642833e-02 7.5740235564e-02 
8.8104278615e-05 1.7547504861e+03 4.6099176630e-02 7.4842299497e-02 
8.6617386102e-05 1.7509019398e+03 4.6563079366e-02 7.3941054238e-02 
8.5267537230e-05 1.7470533936e+03 4.7024624425e-02 7.3037544007e-02 
8.4051813612e-05 1.7432048473e+03 4.7483079474e-02 7.2132825726e-02 
8.2967760857e-05 1.7393563010e+03 4.7937709792e-02 7.1227963762e-02 
8.2013402314e-05 1.7355077548e+03 4.8387781412e-02 7.0324024930e-02 
8.1187255662e-05 1.7316592085e+03 4.8832564041e-02 6.9422073807e-02 
8.0488352677e-05 1.7278106623e+03 4.9271333746e-02 6.8523168416e-02 
7.9916262603e-05 1.7239621160e+03 4.9703375356e-02 6.7628356303e-02 
7.9471119539e-05 1.7201135697e+03 5.0127984600e-02 6.6738671055e-02 
7.9153654368e-05 1.7162650235e+03 5.0544469954e-02 6.5855129247e-02 
7.8965231714e-05 1.7124164772e+03 5.0952154213e-02 6.4978727852e-02 
7.8907892482e-05 1.7085679310e+03 5.1350375803e-02 6.4110442082e-02 
7.8984402540e-05 1.7047193847e+03 5.1738489860e-02 6.3251223650e-02 
7.9198308037e-05 1.7008708384e+03 5.2115869108e-02 6.2401999418e-02 
7.9553997844e-05 1.6970222922e+03 5.2481904599e-02 6.1563670378e-02 
8.0056773415e-05 1.6931737459e+03 5.2836006371e-02 6.0737110891e-02 
8.0712926209e-05 1.6893251997e+03 5.3177604116e-02 5.9923168118e-02 
8.1529822428e-05 1.6854766534e+03 5.3506147953e-02 5.9122661507e-02 
8.2515994382e-05 1.6816281072e+03 5.3821109435e-02 5.8336382219e-02 
8.3681237031e-05 1.6777795609e+03 5.4121982933e-02 5.7565092328e-02 
8.5036707316e-05 1.6739310146e+03 5.4408287569e-02 5.6809523587e-02 
8.6595022525e-05 1.6700824684e+03 5.4679569891e-02 5.6070375552e-02 
8.8370352252e-05 1.6662339221e+03 5.4935407495e-02 5.5348312782e-02 
9.0378496336e-05 1.6623853759e+03 5.5175413823e-02 5.4643960844e-02 
9.2636938617e-05 1.6585368296e+03 5.5399244351e-02 5.3957900810e-02 
9.5164863505e-05 1.6546882833e+03 5.5606604342e-02 5.3290661958e-02 
9.7983119517e-05 1.6508397371e+03 5.5797258272e-02 5.2642712428e-02 
1.0111411166e-04 1.6469911908e+03 5.5971040920e-02 5.2014447689e-02 
1.0458160350e-04 1.6431426446e+03 5.6127869890e-02 5.1406176870e-02 
1.0841041132e-04 1.6392940983e+03 5.6267759100e-02 5.0818107236e-02 
1.1262597775e-04 1.6354455520e+03 5.6390832414e-02 5.0250327518e-02 
1.1725382241e-04 1.6315970058e+03 5.6497336240e-02 4.9702791186e-02 
1.2231888203e-04 1.6277484595e+03 5.6587649588e-02 4.9175301244e-02 
1.2784477251e-04 1.6238999133e+03 5.6662289858e-02 4.8667498493e-02 
1.3385302632e-04 1.6200513670e+03 5.6721912698e-02 4.8178855348e-02 
1.4036237679e-04 1.6162028207e+03 5.6767304601e-02 4.7708677143e-02 
1.4738817023e-04 1.6123542745e+03 5.6799367660e-02 4.7256112213e-02 
1.5494198149e-04 1.6085057282e+03 5.6819096909e-02 4.6820171056e-02 
1.6303148787e-04 1.6046571820e+03 5.6827551754e-02 4.6399753651e-02 
1.7166062206e-04 1.6008086357e+03 5.6825823953e-02 4.5993682765e-02 
1.8082998528e-04 1.5969600894e+03 5.6815005074e-02 4.5600740284e-02 
1.9053746601e-04 1.5931115432e+03 5.6796156351e-02 4.5219703246e-02 
2.0077898680e-04 1.5892629969e+03 5.6770283280e-02 4.4849376575e-02 
2.1154929508e-04 1.5854144507e+03 5.6738316433e-02 4.4488620287e-02 
2.2284272243e-04 1.5815659044e+03 5.6701098967e-02 4.4136369940e-02 
2.3465385634e-04 1.5777173581e+03 5.6659380468e-02 4.3791650084e-02 
2.4697809121e-04 1.5738688119e+03 5.6613816189e-02 4.3453581270e-02 
